deputy chief of quality assurance,53246.7505
deputy commissioner,53289.85434782609
deputy director,48434.26178571428
deputy executive director,59319.600694444445
derrick service unit operator,51937.93523489928
design manager,67362.93988505747
designer,52536.73504950495
desk clerk,54028.60483333337
desktop publisher,53350.308874999995
detectives,76763.430631579
dietitian,62368.420989010985
director,56560.122660550456
dishwasher,58635.46875
dispatcher,52450.925053763436
distributor,56130.46814285713
division chief,60569.264814814815
door-to-door sales worker,60335.75216216218
drafter,48677.94405172415
dressmaker,55498.13947368423
drywall installer,47636.600865384615
dynamic crm developer,38305.29137096775
e-discovery analyst,61672.61584158417
e-learning content developer,66137.405390625
early childhood education consultant,53239.33844444445
early intervention official,49755.16880952381
earth driller,57209.81044247789
economic analyst,59191.371250000004
economist,65042.17267326734
edge engineer,60124.67325842696
editor,69710.5998095238
editorial intern,68041.91333333334
education administrator,54655.57971698113
electrical engineer,51027.75327272727
electrical inspector,48492.342796610166
electrical power-line installer,64516.87151785713
electrician,56255.31522123894
electronics engineer,44694.498099173565
elementary teacher,47798.74307086614
elevator installer,50411.80173228347
elevator repairer,52887.84269503548
eligibility interviewer,52446.14848484848
eligibility worker,71686.33935251797
emergency communications specialist,59203.875472972984
emergency field logistics coordinator,49547.73580152671
emergency manager,50465.13149068324
emergency medical technician,46849.47712328768
employee benefits coordinator,67506.2372440945
employee relations specialist,58102.47836363634
energy analyst,42653.08391812865
energy policy advisor,55768.82792682923
energy program analyst,53185.577739726
engineer in charge,56983.03224000001
engineering manager,41378.219337748335
engineering technician,57214.255284974104
engraver,60298.78767605632
entertainer,47777.21853146853
enviromental assessment coordinator,77556.29229508196
environmental compliance specialist,65662.84595890409
environmental engineer,51101.10120218577
environmental health & safety auditor,88186.66965517243
environmental health & safety incident investigator,55474.248971428584
environmental health & safety regional manager,58846.29238805969
environmental program manager,69397.75722972972
environmental project manager,61666.5203896104
environmental review unit,61521.83589041094
environmental scientist,60513.10440789472
environmental specialist,67252.0118367347
equipment training coordinator,48232.13512048191
equity & special projects coordinator,64019.3383146067
escalation line team leader,63640.90259999998
etchers,64031.19493421053
etl developer,59542.22277108435
etl lead,57885.44883838386
evaluation coordinator,48802.713333333326
evaluation lead,62742.210795454535
evaluation specialist,53780.845841584145
examiner,50925.87303664918
examining attorney,57709.07605555557
executive agency counsel,80915.18765550238
executive assistant,65650.60366863903
executive director,64783.54608695652
executive program coordinator,44886.027302325594
executive project auditor,61274.17202185794
executive project manager,49789.75672727272
explosives worker,48607.09979079498
extraction worker,55340.39183962265
facilities clerk,69084.77233333333
facilities management assistant,68649.93808988761
facility operations custodial assistant,71263.04616279068
family advocate,55820.035018050556
farm ranch and other agricultural manager,61182.16789954336
farmer ,76405.99584362136
fence erector,67396.78547169812
field  doctor,58786.469734513295
field captain,63522.11704663211
field inspector,56467.91375000003
field operations training coordinator,58623.263293650794
field outreach specialist,69143.35457777779
field services technician,57073.90556122448
field tech,58334.2527149321
field/desktop technician,53917.027820512776
file clerk,63460.64892018782
financial analyst,76750.97447619046
financial examiner,58835.162500000006
financial manager,77250.73819277104
financial reviewer,66140.7309090909
financial specialist,53172.57934497816
fingerprint unit specialist,59326.05499999999
fire fighter,73694.1821862348
fire inspector,66148.65016597508
fire medical officer,58430.83142156864
fiscal coordinator,62624.096463414644
fiscal manager,56470.85340909091
fish and game warden,54990.93725868726
fisher,57460.30125506075
fleet administrator,52844.747491289185
fleet assistant,62927.80439393934
fleet management assistant,56379.797689075625
flight engineer,57184.253081571005
food preparation worker,77058.32692307685
food science technician,66770.9161302682
food scientist,53870.148736059484
food server,50513.04447761194
food service manager,55580.57280276815
forensic logistics specialist,67138.62170833335
forensic pathology technician,53120.57503521127
forester,69003.71964401296
foster care program evaluator,57979.66071917805
front end developer,59191.194557823124
functional analyst,55841.56761764701
funeral director,82800.914246988
funeral service worker,60721.61683333333
furniture coordinator,52108.413691860485
furniture finisher,68595.1788513513
gaming manager,85602.83302941175
gaming surveillance officer,63902.44743670882
gardener,65123.27620370375
general counsel,67827.3288087774
general manager ,60928.02734006735
general services associate,56627.74809045229
geological engineer,75265.94330484331
geological technician ,76789.74919308354
geologist,64121.800760869555
geoscientist,66699.5666929134
gis analyst,59027.61621451103
gis editor,90742.22884910493
gis specialist,77253.98301204824
glazier,52918.00058047492
grader,68934.09992424237
grant coordinator,53201.33447867299
grant manager,63048.2423719677
grant project manager,71319.81255952381
graphic artist,59872.677605633835
green infrastructure engineer,64330.538333333396
greeter,65993.18500000004
grounds maintenance worker,65157.54578651681
groundskeeping worker,51797.16980132445
group head,56241.076250000035
hairdresser,61426.9390792839
hairstylist,67143.03732997479
hazardous materials removal worker,65694.10906515576
head cook,63816.621700507654
health adviser,69269.76234567905
health diagnosing and treating practitioner,66572.1486741573
health navigator,59294.29438902744
health promoter,64236.98242647067
hearing officer,72849.6961
heat coordinator,74639.38738430587
heating plant technician,63097.0898873874
heavy vehicle and mobile equipment service technician,73154.16077830188
help desk representative,65333.80274463004
help desk technician,67790.24497816601
helper,73663.65617021271
high pressure plant tender,65735.97230946878
highway maintenance worker,61308.76908866998
highways and sewers inspector,68105.00389867839
hiring plan analyst,73442.88246220298
home health aide,71083.94221991701
homeowner mortgage service manager,75385.946574074
host,77465.12635080643
hostess,57539.117073608584
hostler,68932.93995780588
housekeeping cleaner,60946.13802816903
hr payroll systems security architect,70167.58802173914
hr specialist,75833.005127551
hro application support manager,64715.68330232556
human resources,69421.29897274636
human resources administrative assistant,73392.65520912551
human resources analyst,58639.78646216767
human resources assistant,73811.46947368424
human resources associate,67368.95224137932
human resources college aide,67777.25974545456
human resources coordinator,59316.427818181815
human resources generalist,64320.63527827638
human resources manager,70302.26874200425
human resources specialist,66457.63525846695
human resources support staff,73232.51315677965
human rights specialist,77941.34540755463
hunter,70620.754117647
implementation coordinator,67217.10978378383
incident commander,70540.25297352338
industrial control technician,64248.42131175469
industrial engineer,80892.89619744061
industrial hygienist,62659.281655290106
industrial production manager,70022.04057142862
industrial program compliance analyst,64131.897590822184
information clerk,68721.45182352938
information representative,70877.66481412642
information security architecture & engineering manager,70014.46677865613
information security audit and compliance manager,61160.60120980104
information security identity & access manager,71496.23026534007
information security officer,63376.65408424911
information systems and quality analyst,73588.4424557957
inspector,74365.63153284672
inspector ,65576.86553731344
inspector general,65836.64654895663
instructor,71469.83016260162
instrumentation specialist,73097.35970331595
insulation worker,63405.20509031197
insurance claims and policy processing clerk,77116.95664495113
insurance sales agent,73262.60536434111
insurance underwriter,70757.50008474576
intake investigator,79551.17971168428
integration support engineer,73626.514844904
integrity control officer,72254.96309143679
interagency exercise coordinator,67143.6332371795
intergovernmental affairs intern,70915.355704698
intergovernmental outreach coordinator,64726.10877667143
intergovernmental relations task force,74819.40464454981
intern,67421.06505102041
interpreter,71005.29816586922
interviewer,58857.92310109295
investigative auditor,75443.01879104479
investigative consultant,70936.54954545456
investigative manager,61534.16239010986
investigator,59561.73716755311
investigator trainee,58333.11313920446
investment analyst,73657.27799442897
investment officer,69365.59841333341
ios developer,78300.07128133715
ip telephony design engineer,74210.22320163478
iron worker,70616.0227406418
it - project manager,72732.07482857139
it auditor,69579.47975326561
it budget & contracts manager,69621.783562586
it business analyst,77505.40189560436
it contract analyst,76244.6033931035
it contracts specialist,65196.85090782115
it helpdesk manager,69584.63672131147
it infrastructure project manager,80126.72269972449
it operations clerk,69391.118513324
it relationship manager,67238.10147500006
it security analyst,62489.79264352474
it security officer,64851.41411214957
it support technician,66021.76457737322
jailer,66521.88429054052
janitor,69716.0224752475
janitorial worker,74071.2340050697
java developer,73689.06775568187
jeweler,70026.30969504449
judge,70672.26587968224
junior accountant,61751.4577295918
junior financial planning and reporting analyst,75301.3429882045
junior public health nurse,65220.284845222035
junior z/os engineer,74817.21694444446
juvenile implementation manager,65091.18751091696
juvenile justice trainer,71417.47622499999
kettle operator,71233.20130322577
kiln operator,76176.43390644754
kindergarten teacher,78295.33599443674
labor law investigator,71720.7539585605
labor relations attorney,66128.09027127
labor relations specialist,69845.02411835744
labor standards investigator,62974.53390868592
laboratory associate,64857.135823798664
laboratory microbiologist,73916.17158256877
laboratory technician,61615.20618434095
landscape architect,69988.01760869569
lead business analyst,73969.75486345911
lead design engineer,73131.26683544308
lead designer,67777.7878142077
lead expense management analyst,75061.64766666667
lead trainer,60756.87570926149
learning management,78055.61170163166
lease analyst,74503.99434444444
leather workers,76334.19800843002
legal assistant,71947.25117078405
legal coordinator,81665.32378124994
legal support worker,78942.13034446769
legislator,81618.73735682818
letterer and sign painter,74095.62290358743
liaison,81375.84407325195
librarian,76105.45733634314
library assistant,68808.70619341565
library technician,66484.20719780223
licensed vocational nurse,71172.01474789916
licensing clerk,74350.37064200222
lifeguard,73543.04186708867
linux administrator,71976.2934758772
load officer,70938.78102123368
loan counselor,71381.06939953812
loan officer,73209.91633160612
lobby attendant,76470.87351407713
locksmith,78737.34392376678
locomotive engineer,67208.26654488509
lodging manager,73808.78097902096
logging worker,76222.1532358675
logistician,67644.38946692998
low pressure boiler inspector,72845.05298568506
machine operator,79808.10853685369
machinist,75772.43366844926
magistrate,76686.37240293801
maid,81225.21651404786
mail clerk,69541.37711815565
mail machine operator,71709.79711753727
mail superintendent,78396.44469798663
mailroom control clerk,73753.35893503723
mailroom section supervisor,76076.0301976285
maintenance facilitator,67850.55306436113
maintenance worker,67295.16739449537
management analyst,81893.90596039602
management auditor,73854.65197964845
management systems specialistcrm information systems manager,70520.8417361784
manager,68078.38794651377
mapping technician,71931.49733887737
marine electronics technician,75469.67854207441
marine engineer,72697.42592456297
marine oilermate,71313.98609615392
market researcher,76950.56469465657
marketing and sales manager,71416.20033777764
massage therapist,73834.43363899621
material moving worker,85879.1802472528
materials engineer,75877.42218509011
materials scientist,79400.35608357625
mathematician,83052.23607929538
measurer,75427.4374560592
mechanical cost estimator,78176.38467757456
mechanical engineer,78556.01518976182
media worker,70836.840142315
mediation coordinator,65909.79569920855
medical and health services manager,74655.24811038353
medical assistant,74200.82547427648
medical examiner assistant,77937.67131652664
medical records and health information technician,81798.44210622714
medical scientist,74046.07071038257
medical technician,79936.45542562337
medicolegal analyst,79022.58140831756
medicolegal investigator,76665.75740704499
meeting and convention planner,74799.16454301072
mental health coordinator,75613.90739910315
messenger,86654.9431850533
metal work mechanic,72399.81712702467
meter reader,80830.18842798354
metrics and reporting engineer,74770.08876122083
middle school teacher,78223.83742207252
millwright,75539.82940036898
mining engineer,79722.41705093844
mining machine operator,75836.21002669033
mobile device management architect,74251.36465562337
molder,77561.57384166679
motor vehicle operator,71156.15730528207
museum technician,80208.2939932317
musician,83408.09652213195
natural sciences manager,79919.03491198644
naval architect,78023.62836153165
neigborhood resiliency specialist,74620.76642976585
network administrator,80587.58499605993
network engineer,70338.92327557766
network field technician,83759.75104976684
network services manager,77316.7223188406
news analyst,80562.53685457521
news and street vendor,77514.14433098593
nuclear engineer,82230.6302175731
nuclear technicians,77495.70416398719
nurse home visitor,76728.16236842098
nursing supervisor,81332.87730236351
nutrition consultant,78456.22638605433
nutritionist,72324.33996969707
occupational therapist,78741.1499535243
occupational therapist assistant,70936.37083588955
office administrator,77550.69981922742
office assistant,73583.94135811829
office clerk,79131.32935510202
office coordinator,79369.82752959752
office machine aide,75955.43195618152
office machine repairer,74257.15327081778
office manager,75827.64522257555
oil burner specialist,86849.9443356645
ombudsperson,80223.34685457515
on-line medical control physician,82170.0584052388
open data lead analyst,75530.0219528373
open market order coordinator,86654.40646921283
operations associate,89878.17304241427
operations coordinator,78740.22250186157
operations customer service liaison,75311.22658841948
operations desktop support technician,79129.45897332257
operations manager,73202.91685758503
optical network engineer,72843.9948814079
optician,79267.42864884931
optometrist,79721.43126056886
order clerk,72880.53236743834
order filler,70428.04461932644
ordered deductions analyst,74073.4040371748
ordnance handling expert,80122.49879014204
outbreak data analyst,78991.20372797742
outreach assistant,80289.11152647976
outreach intern,88107.67980273132
packager,83065.80952344347
packer,78713.6223012232
painter,75353.45713313167
paperhanger,81374.51524169187
paralegal,72648.82757553952
paralegal aide,75394.60353488376
paralegal assistant supervisor,80165.05428468733
paramedic,82434.14645892334
parking enforcement officer,83091.27466447379
parking enforcement worker,76682.09115631686
parking lot attendant,76210.01857686449
parks enforcement patrol,82988.50766718501
parts salesperson,79132.99316839005
patternmaker,72883.1264242425
payment analyst,71330.39564655175
payroll data associate,87867.56633237825
payroll liaison,77027.94931905116
payroll supervisor,77378.3672315036
payroll systems analyst,79287.4313914925
penalty processing unit cashier,83224.42565376192
peoplesoft developer,78059.61435369325
performance management specialist,76543.90799456158
performer,75525.7801001431
permit records assistant,80078.54747354508
personal and home care aide,78642.100551827
personal care and service worker,86477.57735245902
personal financial advisor,81920.93058997048
personnel associate,76880.93738525723
personnel coordinator,78888.10019396558
pest control aide,83748.64793948118
pest control worker,77432.3963173654
petroleum engineer,75848.82087643676
petroleum technician,78809.55407960205
pharmacist,80792.31384229401
photogrammetrist,84089.36114305735
photographer,73742.87717210488
physical scientist,86371.39728120515
physical therapist,81103.23701895052
physical therapist assistant,80183.78513970587
physician,79831.76405954991
physician assistant,85623.98687830698
physicist,83650.53885401473
pile-driver operator,82508.37811732602
pipefitter,76821.05165041784
pipelayer,82178.53505361929
placement staff nurse,80896.81033175357
plan examiner,83613.76439137138
plan management specialist,76286.93178623723
plasterer,79341.47561532793
plumber,76318.63415352977
plumber's helper,84320.77763176404
plumbing and fire suppression engineer,75297.26345405773
plumbing inspector,86068.75507871328
podiatrist,85574.88509658253
police administrative aide,92744.72907997167
police officer,77267.39774825171
police surgeon,78374.17013850412
policeman,81946.30147598872
policy advisor,84873.9057968866
policy analyst,85834.7158753501
policy writer,82778.39410404624
port marine engineer,90685.47773121376
portal support engineer,85789.20450896064
portfolio manager,79150.58343326197
postal office clerk,83730.57797503457
postal service clerk,84372.13740278789
postal service mail carrier,82945.8963186441
postal service mail sorter,78554.95223178797
postmaster,85563.26412709999
postsecondary teacher,80836.70772891134
power plant operator,88225.18682055092
preplacement nurse practitioner,87332.61445378164
prepress technician,84834.61780906592
preschool teacher,85332.17283268487
press officer,62773.77988927331
presser,69087.76079763673
principal administrative associate,69226.98357990227
principle design manager,59293.26724084179
private detective,64165.997038596426
probation assistant,65891.92596069865
probation officer,63887.45808115536
probation officer trainee,64365.23838165874
procedural justice coordinator,57271.74767068279
process messenger,62145.29193965511
process reform analyst intern,64609.395832106005
process server,65302.173312629515
processor,65772.52596399093
procurement analyst,67403.45750969746
procurement clerk,62313.27959213402
procurement contracting officer,74295.0200593471
procurement specialist,64162.0656961131
producer ,63836.97074122236
product advisor,71438.77462387852
product manager,66829.44179127725
product owner,60696.312842835214
product promoter,66074.84612565451
product support specialist,71248.96611671466
production support,67630.51736585371
program administrator,60031.85470503597
